206560,NE-Muscle-Splenius-Cervicis-C1-T3-L
206570,NE-Muscle-Splenius-Cervicis-C2-T3-L
256560,NE-Muscle-Splenius-Cervicis-C1-T3-R
256570,NE-Muscle-Splenius-Cervicis-C2-T3-R
