206800,NE-Muscle-Multifidus-Cervicis-C2-C5-L
206810,NE-Muscle-Multifidus-Cervicis-C2-C6-L
206820,NE-Muscle-Multifidus-Cervicis-C3-C6-L
206830,NE-Muscle-Multifidus-Cervicis-C3-C7-L
206840,NE-Muscle-Multifidus-Cervicis-C4-T1-L
206850,NE-Muscle-Multifidus-Cervicis-C5-T1-L
206860,NE-Muscle-Multifidus-Cervicis-C6-T2-L
206870,NE-Muscle-Multifidus-Cervicis-C6-T3-L
206880,NE-Muscle-Multifidus-Cervicis-C7-T3-L
206890,NE-Muscle-Multifidus-Cervicis-C7-T4-L
256800,NE-Muscle-Multifidus-Cervicis-C2-C5-R
256810,NE-Muscle-Multifidus-Cervicis-C2-C6-R
256820,NE-Muscle-Multifidus-Cervicis-C3-C6-R
256830,NE-Muscle-Multifidus-Cervicis-C3-C7-R
256840,NE-Muscle-Multifidus-Cervicis-C4-T1-R
256850,NE-Muscle-Multifidus-Cervicis-C5-T1-R
256860,NE-Muscle-Multifidus-Cervicis-C6-T2-R
256870,NE-Muscle-Multifidus-Cervicis-C6-T3-R
256880,NE-Muscle-Multifidus-Cervicis-C7-T3-R
256890,NE-Muscle-Multifidus-Cervicis-C7-T4-R
